date,open,high,low,close,adj close,volume
20180911,113.540001,114.580002,113.18,114.43,99.039154,9333800
20180912,114.25,114.879997,112.849998,113.080002,97.870735,10800800
20180913,113.370003,114.129997,112.669998,113.519997,98.251549,12470800
20180914,113.809998,114.489998,113.230003,113.5,98.234238,10337900
20180917,113.790001,114.43,113.300003,113.839996,98.528496,9561300
20180918,114.330002,114.660004,113.559998,114.300003,98.926643,7944200
20180919,114.440002,118.059998,114.440002,117.620003,101.80011,16052800
20180920,118.5,119.239998,118.080002,118.629997,102.67424,15590000
20180921,119.129997,119.230003,117.739998,117.849998,101.999168,24788200
20180924,117.760002,118.459999,116.43,116.720001,101.021149,12492500
20180925,117.040001,117.970001,116.32,116.389999,100.735519,9308300
20180926,116.75,116.870003,114.660004,115.019997,99.549805,14023600
20180927,115.419998,115.760002,114.160004,114.519997,99.11705,13283000
20180928,113.650002,114.239998,112.519997,112.839996,97.662994,15815100
20181001,113.370003,114.610001,113.040001,113.5,98.234238,10146300
20181002,113.360001,114.120003,112.809998,113.970001,98.641022,13753100
20181003,114.940002,115.660004,114.480003,115.040001,99.567108,17142000
20181004,114.550003,116.809998,114.209999,115.269997,100.464806,16357400
20181005,115.830002,116.099998,114.019997,114.620003,99.898285,13777600
20181008,114.25,115.779999,113.349998,115.32,100.508408,14370900
20181009,114.669998,115.029999,113.669998,114.519997,99.811142,14069500
20181010,114.699997,114.949997,111.470001,111.470001,97.152885,23086400
20181011,110.970001,111.470001,107.379997,108.129997,94.241882,33705600
20181012,110.370003,110.830002,105.599998,106.949997,93.213425,32075700
20181015,107.199997,108.849998,106.32,106.339996,92.68177,18903200
20181016,107.160004,108.779999,106.730003,108.620003,94.66893,19302800
20181017,108.379997,110.800003,108.230003,109.830002,95.723511,18794500
20181018,109.019997,109.839996,107.809998,108.089996,94.207008,17582500
20181019,107.650002,109.220001,107.269997,107.910004,94.050125,15234500
20181022,108.150002,108.339996,106.110001,106.360001,92.699203,16199100
20181023,104.199997,106.160004,103.699997,105.25,91.731789,21407500
20181024,104.760002,105.029999,102.910004,103.290001,90.023514,23168900
20181025,104.18,105.900002,103.720001,104.860001,91.391861,17464700
20181026,104,104.559998,102.730003,103.419998,90.136818,19174900
20181029,104.459999,106.629997,103.699997,104.849998,91.383148,18445200
20181030,105.709999,106.980003,104.860001,106.699997,92.995537,18019700
20181031,108.080002,110.480003,107.790001,109.019997,95.017563,20860000
20181101,109.620003,110.220001,108.32,108.980003,94.982704,13065000
20181102,109.900002,110.809998,107.489998,108.379997,94.459755,19009200
20181105,108.610001,109.290001,108.419998,109.089996,95.07856,10276400
20181106,108.669998,109.669998,107.760002,109.599998,95.523056,10825000
20181107,110.370003,111.730003,109.349998,111.480003,97.161598,12679600
20181108,111.010002,112.93,111,112.379997,97.945999,11662500
20181109,112.230003,112.360001,110.830002,111.290001,96.996002,10432200
20181112,111.419998,111.940002,108.599998,108.949997,94.956543,13279700
20181113,109.099998,111.120003,109.099998,109.589996,95.514336,13746100
20181114,110.230003,110.709999,105.980003,107.330002,93.544632,18361400
20181115,108.239998,110.080002,106.809998,110.07,95.932709,19100000
20181116,109.449997,110.760002,108.550003,109.989998,95.862968,13798600
20181119,109.959999,111.199997,109.529999,110.830002,96.595078,13987000
20181120,109.779999,110.489998,107.980003,108.449997,94.520767,18936200
20181121,109.029999,109.610001,107.639999,107.639999,93.814789,10619600
20181123,106.739998,107.389999,106.059998,106.650002,92.951981,6488400
20181126,107.720001,109.980003,107.449997,109.260002,95.22673,13948300
20181127,108.760002,110.029999,108.629997,109.720001,95.627655,9238200
20181128,109.800003,111.400002,108.870003,110.940002,96.690971,13977300
20181129,110.269997,110.800003,109.639999,110.059998,95.923981,11144300
20181130,109.849998,111.32,109.580002,111.190002,96.908852,18652700
20181203,112.379997,112.889999,111.739998,112.239998,97.823982,16034500
20181204,111.599998,111.599998,106.730003,107.230003,93.457466,23555900
20181206,105.010002,105.360001,102.879997,105.190002,91.679482,27213900
20181207,105.160004,106.980003,102.910004,103.290001,90.023514,19248600
20181210,102.870003,103.489998,99.279999,101.360001,88.341393,23636400
20181211,103.129997,103.660004,100.209999,100.370003,87.478561,16860700
20181212,101.660004,102.900002,100.059998,101.019997,88.045059,22621500
20181213,101.550003,101.970001,100.669998,101.120003,88.132256,17250900
20181214,99.989998,101.940002,99.860001,100.290001,87.408836,19879500
20181217,99.769997,100.559998,98.440002,99.010002,86.293251,25113500
20181218,99.419998,100.889999,98.120003,98.540001,85.883598,20837200
20181219,98.410004,100.580002,96.599998,97.290001,84.794136,28767900
20181220,96.610001,98.279999,95.690002,96.449997,84.062042,31825200
20181221,96.68,98.43,93.690002,94.169998,82.074875,41313900
20181224,92.889999,94.220001,92.139999,92.139999,80.305618,17009300
20181226,92.690002,95.959999,91.110001,95.959999,83.634979,22542900
20181227,94.82,97.150002,93.550003,97.040001,84.576263,20304700
20181228,97.949997,98.32,96.440002,96.830002,84.393219,17963300
20181231,97.589996,98.809998,96.769997,97.620003,85.081757,13237200
20190102,95.949997,99.779999,95.940002,99.309998,86.554695,15670900
20190103,98.639999,98.889999,96.690002,97.110001,85.324615,16286400
20190104,99.110001,100.93,98.279999,100.690002,88.470131,16935200
20190107,100.43,101.470001,99.709999,100.760002,88.531624,15430700
20190108,101.629997,101.82,99.550003,100.57,88.3647,13578800
20190109,100.809998,101.489998,99.93,100.400002,88.215324,14230300
20190110,100.019997,100.730003,99.269997,100.389999,88.206558,14376100
20190111,99.889999,100.169998,98.949997,99.910004,87.784798,15439900
20190114,98.870003,101.360001,98.660004,100.940002,88.689774,21258500
20190115,98.889999,102.470001,98.599998,101.68,89.339981,26504900
20190116,102.25,103.449997,101.800003,102.5,90.060463,18533000
20190117,102.110001,103.5,101.919998,102.919998,90.429504,14247600
20190118,103.769997,104.900002,102.830002,104.589996,91.896828,16428700
20190122,103.080002,103.589996,102.129997,102.940002,90.447075,17083700
20190123,103.440002,103.699997,101.970001,102.68,90.21862,12146700
20190124,102.129997,103.089996,101.940002,102.739998,90.271347,11296800
20190125,103.510002,104.309998,102.739998,103.389999,90.842445,14369400
20190128,102.889999,104.239998,102.589996,103.879997,91.272995,12283100
20190129,103.879997,105.110001,103.730003,104.169998,91.527794,9743300
20190130,104.139999,105.239998,103.779999,104.410004,91.73867,12526300
20190131,103.410004,103.800003,102.730003,103.5,90.939102,17520600
20190201,104,104.849998,103.519997,103.879997,91.272995,13000800
20190204,103.790001,104.25,103.010002,104.25,91.598106,9871500
20190205,104.519997,104.550003,103.290001,103.790001,91.193916,12763000
20190206,103.709999,104.620003,103.470001,103.739998,91.150002,8745000
20190207,103.25,103.5,101.440002,102.379997,89.955017,13177500
20190208,102.080002,102.339996,100.059998,101.360001,89.058815,12892600
20190211,101.760002,102.010002,100.769997,100.879997,88.63707,10978500
20190212,101.949997,102.919998,101.889999,102.599998,90.148331,12852300
20190213,102.900002,103.849998,102.900002,103.089996,90.578857,10754100
20190214,102.470001,103.099998,101.349998,102.419998,89.990181,11518500
20190215,103.900002,105.699997,103.660004,105.550003,92.740311,14716900
20190219,104.910004,105.370003,103.809998,105.18,92.415222,12764900
20190220,105.209999,105.800003,104.879997,105.690002,92.863335,10030300
20190221,105.449997,105.989998,104.959999,105.470001,92.670021,8400100
20190222,105.699997,106.089996,104.779999,105,92.25708,10647300
20190225,105.75,107.269997,105.690002,106.099998,93.223564,11230700
20190226,104.5,105.470001,103.940002,105.290001,92.511879,15465400
20190227,105.18,105.379997,104.510002,105.160004,92.397652,9968800
20190228,105.010002,105.209999,104.18,104.360001,91.694733,15156900
20190301,105.099998,105.910004,104.199997,104.43,91.756256,13813300
20190304,104.919998,105.919998,103.269997,104.190002,91.545372,12466300
20190305,104.129997,104.550003,103.260002,104.110001,91.475082,10856600
20190306,103.860001,104.57,103.550003,103.720001,91.132408,9070800
20190307,103.25,103.470001,102.160004,102.970001,90.473442,12705700
20190308,101.989998,103.230003,101.989998,103.010002,90.508575,10582400
20190311,103.980003,104.550003,103.660004,104.349998,91.685951,9763200
20190312,104.589996,104.790001,103.75,104.040001,91.413582,10219100
20190313,104.190002,104.980003,103.949997,104.389999,91.721107,13022200
20190314,104.5,105.870003,104.459999,105.339996,92.555809,10926500
20190315,105.410004,106.800003,105.230003,106.550003,93.618958,24811700
20190318,106.550003,107.790001,106.5,107.190002,94.181282,12935500
20190319,108.199997,108.400002,106.550003,106.800003,93.838615,12889300
20190320,106.43,106.650002,104.410004,104.519997,91.835312,14920700
20190321,103.489998,103.489998,102.279999,102.870003,90.385559,19751000
20190322,101.82,102.32,99.519997,99.760002,87.652992,31115200
20190325,99.589996,100.57,98.089996,98.93,86.923729,21032300
20190326,99.82,100.400002,98.82,99.919998,87.793571,15987100
20190327,99.879997,100.449997,99.080002,99.580002,87.49485,12753200
20190328,100,100.800003,99.739998,100.709999,88.487709,12454100
20190329,101.540001,101.989998,100.589996,101.230003,88.944603,14523400
20190401,102.150002,104.68,102.120003,104.639999,91.940758,17499300
20190402,104.599998,105.440002,104.330002,105.139999,92.380081,10295400
20190403,105.809998,106.360001,104.790001,105.349998,92.564583,11499200
20190404,104.550003,105.730003,104.449997,105.559998,93.458809,11952100
20190405,105.800003,106.110001,104.989998,105.309998,93.237457,9933700
20190408,105.110001,105.650002,104.910004,105.650002,93.538506,8056300
20190409,105.080002,105.199997,104.25,104.870003,92.847908,9092200
20190410,105.129997,105.720001,104.470001,105.339996,93.264015,10882300
20190411,105.709999,106.730003,105.559998,106.230003,94.052002,11183800
20190412,109.440002,111.849998,108.879997,111.209999,98.461098,25834100
20190415,110.919998,111,109.120003,109.940002,97.3367,15163800
20190416,109.900002,111.389999,109.860001,111.099998,98.363701,11583200
20190417,111.699997,114.660004,111.010002,114.300003,101.196877,17791900
20190418,114.529999,114.949997,113.330002,113.459999,100.453163,12501900
20190422,112.830002,113.93,112.660004,113.599998,100.577118,7975900
20190423,113,114.370003,112.849998,113.739998,100.701073,9193100
20190424,113.260002,114.150002,112.809998,113.550003,100.532852,9245700
20190425,113.010002,114.150002,112.5,113.610001,100.585968,9311800
20190426,113.949997,114.580002,113.599998,114.470001,101.347374,7889300
20190429,114.599998,117.160004,114.449997,116.120003,102.808228,14242200
20190430,116.43,116.720001,115.260002,116.050003,102.746262,11389100
20190501,115.720001,117,115.110001,115.160004,101.958282,10412900
20190502,115.169998,115.779999,114.580002,115.410004,102.179619,8613300
20190503,116,116.68,115.669998,116.120003,102.808228,8185400
20190506,114.18,115.470001,113.720001,115.089996,101.896309,9387000
20190507,114.029999,114.029999,112.290001,113.209999,100.231819,15017700
20190508,112.660004,113.669998,112.459999,112.610001,99.700623,9575800
20190509,111.139999,112.739998,110.580002,112.519997,99.620934,12205900
20190510,111.75,112.839996,110.540001,112.510002,99.612061,13189000
20190513,110.080002,110.449997,108.980003,109.449997,96.902855,13783700
20190514,109.550003,111.720001,109.5,110.32,97.673134,10503600
20190515,109.209999,110.900002,108.610001,109.900002,97.301285,10142000
20190516,110.620003,112.169998,110.589996,111.309998,98.549644,9672700
20190517,110,111.75,109.830002,110.769997,98.071526,9570100
20190520,110.580002,111.809998,110.370003,111.349998,98.585052,8518200
20190521,111.440002,111.919998,111.220001,111.730003,98.921501,7967900
20190522,111.400002,111.790001,110.75,110.82,98.115822,7918900
20190523,109.639999,109.790001,107.5,108.639999,96.185722,14558000
20190524,109.519997,109.959999,109.190002,109.709999,97.133064,8537300
20190528,109.199997,109.830002,108.440002,108.519997,96.079468,11665500
20190529,107.449997,108.400002,107.059998,108.220001,95.813866,9966400
20190530,108.650002,109.18,106.540001,107.059998,94.786842,10367800
20190531,105.559998,106.589996,104.839996,105.959999,93.81295,10952800
20190603,105.800003,106.860001,105.300003,106.459999,94.25563,11680700
20190604,107.849998,109.900002,107.129997,109.739998,97.15963,12858600
20190605,109.860001,110.379997,108.639999,110.129997,97.50489,8340500
20190606,110.150002,110.870003,108.93,110.370003,97.717392,8726700
20190607,109.699997,110.019997,108.959999,109.160004,96.646111,10618900
20190610,110.75,111.209999,110.220001,110.339996,97.690834,11380600
20190611,110.82,111.57,110.370003,110.68,97.991867,9847700
20190612,110.699997,110.900002,108.889999,109.269997,96.7435,9670500
20190613,109.459999,110.160004,109.050003,109.540001,96.982544,8406900
20190614,109.57,110.300003,108.629997,109.82,97.230446,9077400
20190617,109.699997,110.370003,109.059998,109.220001,96.699234,8128600
20190618,109.010002,111.410004,108.980003,110.709999,98.018417,11057300
20190619,110.82,111.589996,109.699997,109.910004,97.31012,13126500
20190620,110.879997,111.089996,109.029999,110.190002,97.558029,13638000
20190621,110.190002,111.669998,109.089996,109.440002,96.894028,27089500
20190624,109.279999,109.769997,108.540001,108.660004,96.20343,13039600
20190625,108.68,108.980003,107.669998,107.760002,95.406609,18660100
20190626,108.300003,109.309998,108.160004,108.480003,96.044083,10324600
20190627,108.839996,109.550003,108.440002,108.839996,96.362801,10906600
20190628,111.040001,112.43,110.900002,111.800003,98.983475,21634700
20190701,113.230003,114.519997,113.080002,113.68,100.647949,12724500
20190702,113.510002,114.199997,113.220001,113.800003,100.754196,10174900
20190703,113.339996,113.870003,112.260002,112.82,100.593704,6849400
20190705,113.510002,114.269997,112.919998,113.489998,101.191109,7929400
20190708,112.959999,113.480003,112.5,112.870003,100.638275,6917200
20190709,112.279999,113.489998,112.150002,113.349998,101.066261,8947300
20190710,113.370003,113.830002,112.739998,113.019997,100.772018,9242300
20190711,113.370003,114.360001,113.120003,114.099998,101.73497,11595200
20190712,114.129997,115.349998,113.93,115.300003,102.804939,10783400
20190715,115.540001,115.57,113.529999,113.900002,101.556656,12946600
20190716,113.480003,115.5,112.919998,115.120003,102.644447,16945000
20190717,114.43,114.940002,113.730003,113.989998,101.636909,13120900
20190718,113.93,115.07,113.550003,114.669998,102.243217,9397200
20190719,114.889999,115.120003,113.400002,113.540001,101.235657,10402800
20190722,112.910004,114.449997,112.769997,114.269997,101.886551,9061100
20190723,114.879997,116.449997,114.82,116.360001,103.750084,12752200
20190724,115.580002,116.879997,115.519997,116.830002,104.169136,10011000
20190725,116.889999,117.239998,115.32,115.709999,103.170502,10138400
20190726,115.769997,116.510002,115.529999,116.220001,103.625244,12800400
20190729,116.459999,117.18,115.790001,115.849998,103.295334,8500400
20190730,115.190002,116.080002,114.760002,115.589996,103.063492,7121100
20190731,116.099998,116.18,114.860001,116,103.429077,13648000
20190801,115.330002,116.800003,112.599998,112.940002,100.700691,15664500
20190802,112.400002,113.43,111.400002,112.93,100.691788,11025500
20190805,110.790001,110.980003,108.269997,109.57,97.6959,15855300
20190806,110.050003,110.5,108.339996,110.43,98.462692,10203500
20190807,108,108.279999,105.940002,108.029999,96.322777,17320900
20190808,109.050003,110.080002,108.720001,109.860001,97.954468,10903300
20190809,109.349998,110.449997,108.290001,109.739998,97.847488,9980800
20190812,108.440002,108.510002,107.209999,107.68,96.010719,9393700
20190813,107.949997,110.330002,107.029999,109.339996,97.490829,12124700
20190814,106.300003,106.910004,104.449997,104.800003,93.442833,19491800
20190815,104.82,106.379997,104.339996,105.199997,93.799477,13365600
20190816,106.370003,107.980003,105.870003,107.720001,96.046394,11830600
20190819,109.629997,109.75,108.419998,108.690002,96.911278,8265400
20190820,107.849998,108.440002,107.239998,107.309998,95.680817,8374000
20190821,108.209999,108.43,107.449997,107.610001,95.948296,8189300
20190822,108.370003,109.269997,107.93,108.720001,96.938019,9343400
20190823,108,108.779999,105.110001,106.019997,94.530609,14762300
20190826,106.620003,106.989998,106.010002,106.870003,95.288513,8209500
20190827,107.349998,107.559998,104.839996,105.739998,94.28096,14331800
20190828,105.080002,107.209999,105.040001,106.800003,95.226097,10585500
20190829,108.139999,109.889999,108.019997,109.220001,97.383827,10002200
20190830,109.839996,110.559998,109.470001,109.860001,97.954468,10170300
20190903,108.980003,108.989998,107.32,108.559998,96.795357,9868800
20190904,109.449997,110.220001,108.559998,109.870003,97.963402,6929200
20190905,111.25,113.720001,111.199997,112.370003,100.192467,13224700
20190906,112.660004,112.980003,111.959999,112.610001,100.406456,7836600
20190909,113.709999,116.059998,113.599998,115.400002,102.894112,13985100
20190910,116.300003,117.269997,115.730003,116.870003,104.204803,14333100
20190911,116.889999,117.199997,115.379997,117.190002,104.490128,9919200
20190912,116.550003,118.470001,115.919998,117.910004,105.132088,12283500
20190913,119,120.400002,118.75,120.230003,107.200676,16257200
20190916,118.900002,119.870003,118.379997,119.160004,106.246643,11993900
20190917,118.419998,118.610001,117.239998,118.57,105.720581,10735400
20190918,118.32,120.080002,117.75,119.760002,106.781609,10665600
