date,open,high,low,close,adj close,volume,symbol
20180911,113.540001,114.580002,113.18,114.43,99.039154,9333800,3
20180912,158.199997,162.820007,156.181,161.460007,161.460007,32490500,2
20180912,56.235001,56.25,54.959999,55.267502,53.076336,197114800,1
20180912,18.762667,19.5,18.576668,19.369333,19.369333,150231000,4
20180912,114.25,114.879997,112.849998,113.080002,97.870735,10800800,3
20180913,165.410004,167.220001,164.009995,165.529999,165.529999,25696500,2
20180913,55.880001,57.087502,55.642502,56.602501,54.358418,166825600,1
20180913,19.201332,19.666668,19.011999,19.297333,19.297333,95104500,4
20180913,113.370003,114.129997,112.669998,113.519997,98.251549,12470800,3
20180914,167.880005,168,163.380997,164.740005,164.740005,23417700,2
